round,investment,return_pct,game_id,return,investment_bin,return_pct_bin,prev_return_pct,prev_investment,return_low,investment_low,prev_return_low,prev_investment_low,gain_t,R_t,cumPnL
8,20,0.2,360,12.000000000000002,"(17.5,21]","(0.125,0.325]",0,1,TRUE,FALSE,TRUE,TRUE,16.000000000000007,17.34665255574304,38.49839828658226
9,11,0.303030303,360,9.999999999,"(7.5,12.5]","(0.125,0.325]",0.2,20,TRUE,FALSE,TRUE,FALSE,18.999999997,24.780932222490062,45.94887879760758
10,10,0.3,360,9,"(7.5,12.5]","(0.125,0.325]",0.303030303,11,TRUE,FALSE,TRUE,FALSE,17,35.40133174641438,49.1642151583253
1,11,0.515151515,361,16.999999995000003,"(7.5,12.5]","(0.51,0.755]",0.5,10,FALSE,FALSE,FALSE,FALSE,39.99999998500001,1.4285714285714286,39.99999998500001
2,12,0.388888889,361,14.000000004,"(7.5,12.5]","(0.325,0.51]",0.515151515,11,FALSE,FALSE,FALSE,FALSE,30.000000012,2.0408163265306123,58.000000001500005
3,8,0.416666667,361,10.000000008,"(7.5,12.5]","(0.325,0.51]",0.388888889,12,FALSE,TRUE,FALSE,FALSE,22.000000024000002,2.9154518950437325,62.60000002505
4,10,0.3,361,9,"(7.5,12.5]","(0.125,0.325]",0.416666667,8,TRUE,FALSE,FALSE,TRUE,17,4.164931278633904,60.820000017535
5,4,0,361,0,"(2.5,7.5]","(-0.1,0.125]",0.3,10,TRUE,TRUE,TRUE,FALSE,-4,5.949901826619863,38.574000012274496
6,8,0,361,0,"(7.5,12.5]","(-0.1,0.125]",0,4,TRUE,TRUE,TRUE,TRUE,-8,8.49985975231409,19.00180000859215
7,4,0,361,0,"(2.5,7.5]","(-0.1,0.125]",0,8,TRUE,TRUE,TRUE,TRUE,-4,12.14265678902013,9.3012600060145
8,16,0,361,0,"(12.5,17.5]","(-0.1,0.125]",0,4,TRUE,FALSE,TRUE,TRUE,-16,17.34665255574304,-9.489117995789849
9,1,0,361,0,"(-1,2.5]","(-0.1,0.125]",0,16,TRUE,TRUE,TRUE,FALSE,-1,24.780932222490062,-7.642382597052894
10,16,0,361,0,"(12.5,17.5]","(-0.1,0.125]",0,1,TRUE,FALSE,TRUE,TRUE,-16,35.40133174641438,-21.349667817937025
1,5,0.133333333,362,1.999999995,"(2.5,7.5]","(0.125,0.325]",0.5,10,TRUE,TRUE,FALSE,FALSE,0.9999999850000005,1.4285714285714286,0.9999999850000004
2,4,0.333333333,362,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.133333333,5,FALSE,TRUE,TRUE,TRUE,7.999999988000001,2.0408163265306123,8.699999977500001
3,4,0.166666667,362,2.000000004,"(2.5,7.5]","(0.125,0.325]",0.333333333,4,TRUE,TRUE,FALSE,TRUE,2.000000011999999,2.9154518950437325,8.08999999625
4,5,0.4,362,6.000000000000001,"(2.5,7.5]","(0.325,0.51]",0.166666667,4,FALSE,TRUE,TRUE,TRUE,13.000000000000004,4.164931278633904,18.662999997375003
5,1,0,362,0,"(-1,2.5]","(-0.1,0.125]",0.4,5,TRUE,TRUE,FALSE,TRUE,-1,5.949901826619863,12.064099998162503
6,2,0.5,362,3,"(-1,2.5]","(0.325,0.51]",0,1,FALSE,TRUE,TRUE,TRUE,7,8.49985975231409,15.44486999871375
7,5,0.333333333,362,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.5,2,FALSE,TRUE,FALSE,TRUE,9.999999985000002,12.14265678902013,20.811408984099625
8,4,0.166666667,362,2.000000004,"(2.5,7.5]","(0.125,0.325]",0.333333333,5,TRUE,TRUE,FALSE,TRUE,2.000000011999999,17.34665255574304,16.567986300869737
9,3,0.333333333,362,2.999999997,"(2.5,7.5]","(0.325,0.51]",0.166666667,4,FALSE,TRUE,TRUE,TRUE,5.999999991000001,24.780932222490062,17.597590401608816
10,4,0.333333333,362,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.333333333,3,FALSE,TRUE,FALSE,TRUE,7.999999988000001,35.40133174641438,20.31831326912617
1,10,0.3,363,9,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,17,1.4285714285714286,16.999999999999996
2,5,0,363,0,"(2.5,7.5]","(-0.1,0.125]",0.3,10,TRUE,TRUE,TRUE,FALSE,-5,2.0408163265306123,6.899999999999999
3,15,0.311111111,363,13.999999995,"(12.5,17.5]","(0.125,0.325]",0,5,TRUE,FALSE,TRUE,TRUE,26.999999985000002,2.9154518950437325,31.829999985
4,10,0.4,363,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.311111111,15,FALSE,FALSE,TRUE,FALSE,26.000000000000007,4.164931278633904,48.28099998950001
5,16,0.5,363,24,"(12.5,17.5]","(0.325,0.51]",0.4,10,FALSE,FALSE,FALSE,FALSE,56,5.949901826619863,89.79669999265
6,16,0.395833333,363,18.999999984,"(12.5,17.5]","(0.325,0.51]",0.5,16,FALSE,FALSE,FALSE,FALSE,40.999999951999996,8.49985975231409,103.857689946855
7,20,0.5,363,30,"(17.5,21]","(0.325,0.51]",0.395833333,16,FALSE,FALSE,FALSE,FALSE,70,12.14265678902013,142.7003829627985
8,20,0.5,363,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,17.34665255574304,169.89026807395894
9,20,0.5,363,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,24.780932222490062,188.9231876517713
10,20,0.5,363,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,35.40133174641438,202.24623135623986
1,8,0.416666667,364,10.000000008,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,22.000000024000002,1.4285714285714286,22.000000024000002
2,6,0.888888889,364,16.000000002,"(2.5,7.5]","(0.755,1.1]",0.416666667,8,FALSE,TRUE,FALSE,TRUE,42.000000006,2.0408163265306123,57.4000000228
3,7,0.523809524,364,11.000000004,"(2.5,7.5]","(0.51,0.755]",0.888888889,6,FALSE,TRUE,FALSE,TRUE,26.000000012,2.9154518950437325,66.18000002795999
4,12,0.5,364,18,"(7.5,12.5]","(0.325,0.51]",0.523809524,7,FALSE,FALSE,FALSE,TRUE,42,4.164931278633904,88.326000019572
5,8,0.291666667,364,7.000000008,"(7.5,12.5]","(0.125,0.325]",0.5,12,TRUE,TRUE,FALSE,FALSE,13.000000023999998,5.949901826619863,74.82820003770038
6,7,0,364,0,"(2.5,7.5]","(-0.1,0.125]",0.291666667,8,TRUE,TRUE,TRUE,TRUE,-7,8.49985975231409,45.37974002639027
7,6,0.277777778,364,5.000000004,"(2.5,7.5]","(0.125,0.325]",0,7,TRUE,TRUE,TRUE,TRUE,9.000000012000001,12.14265678902013,40.76581803047319
8,9,0.296296296,364,7.999999992000001,"(7.5,12.5]","(0.125,0.325]",0.277777778,6,TRUE,TRUE,TRUE,TRUE,14.999999976000005,17.34665255574304,43.536072597331234
9,5,0.6,364,9,"(2.5,7.5]","(0.51,0.755]",0.296296296,9,FALSE,TRUE,TRUE,TRUE,22,24.780932222490062,52.47525081813186
10,7,0.380952381,364,8.000000001,"(2.5,7.5]","(0.325,0.51]",0.6,5,FALSE,TRUE,FALSE,TRUE,17.000000003,35.40133174641438,53.7326755756923
1,10,0.5,365,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,20,0.6,365,36,"(17.5,21]","(0.51,0.755]",0.5,10,FALSE,FALSE,FALSE,FALSE,88,2.0408163265306123,112.49999999999999
3,19,0.50877193,365,29.00000001,"(17.5,21]","(0.325,0.51]",0.6,20,FALSE,FALSE,FALSE,FALSE,68.00000003,2.9154518950437325,146.75000003
4,11,0.515151515,365,16.999999995000003,"(7.5,12.5]","(0.51,0.755]",0.50877193,19,FALSE,FALSE,FALSE,FALSE,39.99999998500001,4.164931278633904,142.725000006
5,7,0,365,0,"(2.5,7.5]","(-0.1,0.125]",0.515151515,11,TRUE,TRUE,FALSE,FALSE,-7,5.949901826619863,92.90750000419999
6,11,0.212121212,365,6.999999996,"(7.5,12.5]","(0.125,0.325]",0,7,TRUE,FALSE,TRUE,TRUE,9.999999987999999,8.49985975231409,75.03524999093999
7,15,0.4,365,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.212121212,11,FALSE,FALSE,TRUE,FALSE,39.000000000000014,12.14265678902013,91.524674993658
8,18,0.5,365,27,"(17.5,21]","(0.325,0.51]",0.4,15,FALSE,FALSE,FALSE,FALSE,63,17.34665255574304,127.06727249556059
9,18,0.5,365,27,"(17.5,21]","(0.325,0.51]",0.5,18,FALSE,FALSE,FALSE,FALSE,63,24.780932222490062,151.9470907468924
10,20,1,365,60,"(17.5,21]","(0.755,1.1]",0.5,18,FALSE,FALSE,FALSE,FALSE,160,35.40133174641438,266.36296352282466
1,10,0.3,366,9,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,17,1.4285714285714286,16.999999999999996
2,20,0.4,366,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.3,10,FALSE,FALSE,TRUE,FALSE,52.000000000000014,2.0408163265306123,63.9
3,0,0,366,0,"(-1,2.5]","(-0.1,0.125]",0.4,20,TRUE,TRUE,FALSE,FALSE,0,2.9154518950437325,44.73
4,10,0.5,366,15,"(7.5,12.5]","(0.325,0.51]",0,0,FALSE,FALSE,TRUE,TRUE,35,4.164931278633904,66.311
5,10,0.1,366,3.0000000000000004,"(7.5,12.5]","(-0.1,0.125]",0.5,10,TRUE,FALSE,FALSE,FALSE,-0.9999999999999982,5.949901826619863,45.417699999999996
6,2,0,366,0,"(-1,2.5]","(-0.1,0.125]",0.1,10,TRUE,TRUE,TRUE,FALSE,-2,8.49985975231409,29.792389999999997
7,1,0,366,0,"(-1,2.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-1,12.14265678902013,19.854672999999995
8,1,0.333333333,366,0.999999999,"(-1,2.5]","(0.325,0.51]",0,1,FALSE,TRUE,TRUE,TRUE,1.9999999970000002,17.34665255574304,15.898271096999995
9,7,0.19047619,366,3.999999989999999,"(2.5,7.5]","(0.125,0.325]",0.333333333,1,TRUE,TRUE,FALSE,TRUE,4.9999999699999975,24.780932222490062,16.128789737899993
10,1,0,366,0,"(-1,2.5]","(-0.1,0.125]",0.19047619,7,TRUE,TRUE,TRUE,TRUE,-1,35.40133174641438,10.290152816529995
1,0,0,367,0,"(-1,2.5]","(-0.1,0.125]",0.5,10,TRUE,TRUE,FALSE,FALSE,0,1.4285714285714286,0
2,10,0.3,367,9,"(7.5,12.5]","(0.125,0.325]",0,0,TRUE,FALSE,TRUE,TRUE,17,2.0408163265306123,16.999999999999996
3,10,0.5,367,15,"(7.5,12.5]","(0.325,0.51]",0.3,10,FALSE,FALSE,TRUE,FALSE,35,2.9154518950437325,46.89999999999999
4,10,0.3,367,9,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,17,4.164931278633904,49.83
5,10,0.3,367,9,"(7.5,12.5]","(0.125,0.325]",0.3,10,TRUE,FALSE,TRUE,FALSE,17,5.949901826619863,51.88099999999999
6,10,0.4,367,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.3,10,FALSE,FALSE,TRUE,FALSE,26.000000000000007,8.49985975231409,62.31670000000001
7,10,0.4,367,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.4,10,FALSE,FALSE,FALSE,FALSE,26.000000000000007,12.14265678902013,69.62169
8,10,0.3,367,9,"(7.5,12.5]","(0.125,0.325]",0.4,10,TRUE,FALSE,FALSE,FALSE,17,17.34665255574304,65.735183
9,10,0.3,367,9,"(7.5,12.5]","(0.125,0.325]",0.3,10,TRUE,FALSE,TRUE,FALSE,17,24.780932222490062,63.014628099999996
10,10,0.1,367,3.0000000000000004,"(7.5,12.5]","(-0.1,0.125]",0.3,10,TRUE,FALSE,TRUE,FALSE,-0.9999999999999982,35.40133174641438,43.11023967
1,4,0.333333333,368,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,7.999999988000001,1.4285714285714286,7.999999988000001
2,7,0.19047619,368,3.999999989999999,"(2.5,7.5]","(0.125,0.325]",0.333333333,4,TRUE,TRUE,FALSE,TRUE,4.9999999699999975,2.0408163265306123,10.599999961599996
3,2,0,368,0,"(-1,2.5]","(-0.1,0.125]",0.19047619,7,TRUE,TRUE,TRUE,TRUE,-2,2.9154518950437325,5.419999973119997
4,3,0,368,0,"(2.5,7.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-3,4.164931278633904,0.7939999811839982
5,5,0.2,368,3.0000000000000004,"(2.5,7.5]","(0.125,0.325]",0,3,TRUE,TRUE,TRUE,TRUE,4.000000000000002,5.949901826619863,4.5557999868288
6,1,0,368,0,"(-1,2.5]","(-0.1,0.125]",0.2,5,TRUE,TRUE,TRUE,TRUE,-1,8.49985975231409,2.1890599907801604
7,6,0,368,0,"(2.5,7.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-6,12.14265678902013,-4.467658006453888
8,3,0.333333333,368,2.999999997,"(2.5,7.5]","(0.325,0.51]",0,6,FALSE,TRUE,TRUE,TRUE,5.999999991000001,17.34665255574304,2.872639386482279
9,3,0,368,0,"(2.5,7.5]","(-0.1,0.125]",0.333333333,3,TRUE,TRUE,FALSE,TRUE,-3,24.780932222490062,-0.9891524294624044
10,4,0,368,0,"(2.5,7.5]","(-0.1,0.125]",0,3,TRUE,TRUE,TRUE,TRUE,-4,35.40133174641438,-4.692406700623683
1,15,0.4,369,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,39.000000000000014,1.4285714285714286,39.000000000000014
2,18,0.407407407,369,21.999999977999998,"(17.5,21]","(0.325,0.51]",0.4,15,FALSE,FALSE,FALSE,FALSE,47.99999993399999,2.0408163265306123,75.299999934
3,16,0.395833333,369,18.999999984,"(12.5,17.5]","(0.325,0.51]",0.407407407,18,FALSE,FALSE,FALSE,FALSE,40.999999951999996,2.9154518950437325,93.70999990579998
4,14,0.30952381,369,13.000000020000002,"(12.5,17.5]","(0.125,0.325]",0.395833333,16,TRUE,FALSE,FALSE,FALSE,25.000000060000005,4.164931278633904,90.59699999406
5,18,0.5,369,27,"(17.5,21]","(0.325,0.51]",0.30952381,14,FALSE,FALSE,TRUE,FALSE,63,5.949901826619863,126.41789999584199
6,17,0.392156863,369,20.000000013,"(12.5,17.5]","(0.325,0.51]",0.5,18,FALSE,FALSE,FALSE,FALSE,43.000000039,8.49985975231409,131.4925300360894
7,15,0.511111111,369,22.999999994999996,"(12.5,17.5]","(0.51,0.755]",0.392156863,17,FALSE,FALSE,FALSE,FALSE,53.99999998499999,12.14265678902013,146.04477101026256
8,19,0,369,0,"(17.5,21]","(-0.1,0.125]",0.511111111,15,TRUE,FALSE,FALSE,FALSE,-19,17.34665255574304,83.23133970718379
9,14,0.80952381,369,34.00000002,"(12.5,17.5]","(0.755,1.1]",0,19,FALSE,FALSE,TRUE,FALSE,88.00000006,24.780932222490062,146.26193785502866
10,15,0.4,369,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.80952381,14,FALSE,FALSE,FALSE,FALSE,39.000000000000014,35.40133174641438,141.38335649852004
1,15,0.4,370,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,39.000000000000014,1.4285714285714286,39.000000000000014
2,10,0.3,370,9,"(7.5,12.5]","(0.125,0.325]",0.4,15,TRUE,FALSE,FALSE,FALSE,17,2.0408163265306123,44.300000000000004
3,10,0,370,0,"(7.5,12.5]","(-0.1,0.125]",0.3,10,TRUE,FALSE,TRUE,FALSE,-10,2.9154518950437325,21.01
4,15,0.511111111,370,22.999999994999996,"(12.5,17.5]","(0.51,0.755]",0,10,FALSE,FALSE,TRUE,FALSE,53.99999998499999,4.164931278633904,68.706999985
5,18,0.407407407,370,21.999999977999998,"(17.5,21]","(0.325,0.51]",0.511111111,15,FALSE,FALSE,FALSE,FALSE,47.99999993399999,5.949901826619863,96.09489992349997
6,20,0.4,370,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.407407407,18,FALSE,FALSE,FALSE,FALSE,52.000000000000014,8.49985975231409,119.26642994645
7,20,0.4,370,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.4,20,FALSE,FALSE,FALSE,FALSE,52.000000000000014,12.14265678902013,135.486500962515
8,8,0.5,370,12,"(7.5,12.5]","(0.325,0.51]",0.4,20,FALSE,TRUE,FALSE,FALSE,28,17.34665255574304,122.8405506737605
9,15,0.4,370,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.5,8,FALSE,FALSE,FALSE,TRUE,39.000000000000014,24.780932222490062,124.98838547163237
10,10,0.4,370,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.4,15,FALSE,FALSE,FALSE,FALSE,26.000000000000007,35.40133174641438,113.49186983014265
1,2,0.333333333,371,1.999999998,"(-1,2.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,3.9999999940000004,1.4285714285714286,3.9999999940000004
2,0,0,371,0,"(-1,2.5]","(-0.1,0.125]",0.333333333,2,TRUE,TRUE,FALSE,TRUE,0,2.0408163265306123,2.7999999958
3,1,0,371,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-1,2.9154518950437325,0.9599999970599997
4,0,0,371,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,0,4.164931278633904,0.6719999979419998
5,1,0,371,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-1,5.949901826619863,-0.5296000014406002
6,0,0,371,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,0,8.49985975231409,-0.3707200010084201
7,0,0,371,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,12.14265678902013,-0.2595040007058941
8,2,0,371,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-2,17.34665255574304,-2.1816528004941254
9,0,0,371,0,"(-1,2.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,0,24.780932222490062,-1.5271569603458879
10,0,0,371,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,35.40133174641438,-1.0690098722421213
1,4,0.333333333,372,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,7.999999988000001,1.4285714285714286,7.999999988000001
2,5,0.333333333,372,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.333333333,4,FALSE,TRUE,FALSE,TRUE,9.999999985000002,2.0408163265306123,15.599999976600003
3,7,0.380952381,372,8.000000001,"(2.5,7.5]","(0.325,0.51]",0.333333333,5,FALSE,TRUE,FALSE,TRUE,17.000000003,2.9154518950437325,27.91999998662
4,10,0.4,372,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.380952381,7,FALSE,FALSE,FALSE,TRUE,26.000000000000007,4.164931278633904,45.543999990634006
5,3,0,372,0,"(2.5,7.5]","(-0.1,0.125]",0.4,10,TRUE,TRUE,FALSE,FALSE,-3,5.949901826619863,28.8807999934438
6,4,0.083333333,372,0.9999999959999999,"(2.5,7.5]","(-0.1,0.125]",0,3,TRUE,TRUE,TRUE,TRUE,-1.000000012,8.49985975231409,19.21655998341066
7,10,0.1,372,3.0000000000000004,"(7.5,12.5]","(-0.1,0.125]",0.083333333,4,TRUE,FALSE,TRUE,TRUE,-0.9999999999999982,12.14265678902013,12.451591988387463
8,1,0,372,0,"(-1,2.5]","(-0.1,0.125]",0.1,10,TRUE,TRUE,TRUE,FALSE,-1,17.34665255574304,7.7161143918712245
9,3,0,372,0,"(2.5,7.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-3,24.780932222490062,2.401280074309857
10,3,0,372,0,"(2.5,7.5]","(-0.1,0.125]",0,3,TRUE,TRUE,TRUE,TRUE,-3,35.40133174641438,-1.3191039479831006
1,10,0.6,373,18,"(7.5,12.5]","(0.51,0.755]",0.5,10,FALSE,FALSE,FALSE,FALSE,44,1.4285714285714286,44
2,10,0.3,373,9,"(7.5,12.5]","(0.125,0.325]",0.6,10,TRUE,FALSE,FALSE,FALSE,17,2.0408163265306123,47.8
3,10,0.4,373,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.3,10,FALSE,FALSE,TRUE,FALSE,26.000000000000007,2.9154518950437325,59.46
4,10,0.3,373,9,"(7.5,12.5]","(0.125,0.325]",0.4,10,TRUE,FALSE,FALSE,FALSE,17,4.164931278633904,58.622
5,10,0.3,373,9,"(7.5,12.5]","(0.125,0.325]",0.3,10,TRUE,FALSE,TRUE,FALSE,17,5.949901826619863,58.035399999999996
6,10,0.2,373,6.000000000000001,"(7.5,12.5]","(0.125,0.325]",0.3,10,TRUE,FALSE,TRUE,FALSE,8.000000000000004,8.49985975231409,48.62478
7,15,0.4,373,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.2,10,FALSE,FALSE,TRUE,FALSE,39.000000000000014,12.14265678902013,73.03734600000001
8,18,0.407407407,373,21.999999977999998,"(17.5,21]","(0.325,0.51]",0.4,15,FALSE,FALSE,FALSE,FALSE,47.99999993399999,17.34665255574304,99.12614213399999
9,15,0.4,373,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.407407407,18,FALSE,FALSE,FALSE,FALSE,39.000000000000014,24.780932222490062,108.3882994938
10,14,0.404761905,373,17.00000001,"(12.5,17.5]","(0.325,0.51]",0.4,15,FALSE,FALSE,FALSE,FALSE,37.00000003,35.40133174641438,112.87180967565999
1,16,0.604166667,374,29.000000016,"(12.5,17.5]","(0.51,0.755]",0.5,10,FALSE,FALSE,FALSE,FALSE,71.000000048,1.4285714285714286,71.000000048
2,16,0.5,374,24,"(12.5,17.5]","(0.325,0.51]",0.604166667,16,FALSE,FALSE,FALSE,FALSE,56,2.0408163265306123,105.70000003359999
3,5,0.733333333,374,10.999999995,"(2.5,7.5]","(0.51,0.755]",0.5,16,FALSE,TRUE,FALSE,FALSE,27.999999985000002,2.9154518950437325,101.99000000851998
4,10,0.3,374,9,"(7.5,12.5]","(0.125,0.325]",0.733333333,5,TRUE,FALSE,FALSE,TRUE,17,4.164931278633904,88.393000005964
5,18,0.407407407,374,21.999999977999998,"(17.5,21]","(0.325,0.51]",0.3,10,FALSE,FALSE,TRUE,FALSE,47.99999993399999,5.949901826619863,109.87509993817478
6,16,0.5,374,24,"(12.5,17.5]","(0.325,0.51]",0.407407407,18,FALSE,FALSE,FALSE,FALSE,56,8.49985975231409,132.91256995672236
7,8,0.5,374,12,"(7.5,12.5]","(0.325,0.51]",0.5,16,FALSE,TRUE,FALSE,FALSE,28,12.14265678902013,121.03879896970564
8,4,0.333333333,374,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.5,8,FALSE,TRUE,FALSE,TRUE,7.999999988000001,17.34665255574304,92.72715926679395
9,16,0.5,374,24,"(12.5,17.5]","(0.325,0.51]",0.333333333,4,FALSE,FALSE,FALSE,TRUE,56,24.780932222490062,120.90901148675576
10,10,0.5,374,15,"(7.5,12.5]","(0.325,0.51]",0.5,16,FALSE,FALSE,FALSE,FALSE,35,35.40133174641438,119.636308040729
1,5,0.333333333,375,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,9.999999985000002,1.4285714285714286,9.999999985000002
2,5,0.333333333,375,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.333333333,5,FALSE,TRUE,FALSE,TRUE,9.999999985000002,2.0408163265306123,16.999999974500003
3,4,0.333333333,375,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.333333333,5,FALSE,TRUE,FALSE,TRUE,7.999999988000001,2.9154518950437325,19.899999970150002
4,4,0,375,0,"(2.5,7.5]","(-0.1,0.125]",0.333333333,4,TRUE,TRUE,FALSE,TRUE,-4,4.164931278633904,9.929999979105
5,1,0,375,0,"(-1,2.5]","(-0.1,0.125]",0,4,TRUE,TRUE,TRUE,TRUE,-1,5.949901826619863,5.9509999853735
6,3,0.333333333,375,2.999999997,"(2.5,7.5]","(0.325,0.51]",0,1,FALSE,TRUE,TRUE,TRUE,5.999999991000001,8.49985975231409,10.16569998076145
7,4,0.333333333,375,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.333333333,3,FALSE,TRUE,FALSE,TRUE,7.999999988000001,12.14265678902013,15.115989974533017
8,5,0.133333333,375,1.999999995,"(2.5,7.5]","(0.125,0.325]",0.333333333,4,TRUE,TRUE,FALSE,TRUE,0.9999999850000005,17.34665255574304,11.581192967173111
9,2,0.166666667,375,1.000000002,"(-1,2.5]","(0.125,0.325]",0.133333333,5,TRUE,TRUE,TRUE,TRUE,1.0000000059999996,24.780932222490062,9.106835083021178
10,3,0.111111111,375,0.999999999,"(2.5,7.5]","(-0.1,0.125]",0.166666667,2,TRUE,TRUE,TRUE,TRUE,-2.999999804131903e-9,35.40133174641438,6.3747845551148234
1,10,0.5,376,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,5,0,376,0,"(2.5,7.5]","(-0.1,0.125]",0.5,10,TRUE,TRUE,FALSE,FALSE,-5,2.0408163265306123,19.5
3,15,0.311111111,376,13.999999995,"(12.5,17.5]","(0.125,0.325]",0,5,TRUE,FALSE,TRUE,TRUE,26.999999985000002,2.9154518950437325,40.649999985
4,10,0.4,376,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.311111111,15,FALSE,FALSE,TRUE,FALSE,26.000000000000007,4.164931278633904,54.45499998950001
5,20,0.4,376,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.4,10,FALSE,FALSE,FALSE,FALSE,52.000000000000014,5.949901826619863,90.11849999265002
